time	x	y	z	Vx	Vy	Vz
755151086.0000000000000000	-2754935.3163865078240633	-5239691.7627003565430641	3199104.8147528553381562	-2703.1469748109243483	-2675.8181264172726515	-6690.8456467696305481
755151096.0000000000000000	-2781786.0220744456164539	-5266106.6812432706356049	3131987.9850688856095076	-2666.9354670450143203	-2607.1076827936281006	-6732.3737394974286872
755151106.0000000000000000	-2808272.8597228098660707	-5291832.7734085731208324	3064460.2801894526928663	-2630.3741618245317113	-2538.0543587945180661	-6773.0197739035484119
755151116.0000000000000000	-2834392.3552847113460302	-5316866.6557098152115941	2996530.5478626177646220	-2593.4678526099087321	-2468.6672258133553441	-6812.7783364767010426
755151126.0000000000000000	-2860141.0828846991062164	-5341205.0356104187667370	2928207.6893863971345127	-2556.2213801237885491	-2398.9554022272363909	-6851.6441308787861999
755151136.0000000000000000	-2885515.6652882308699191	-5364844.7119873818010092	2859500.6584328082390130	-2518.6396317191201888	-2328.9280521683140250	-6889.6119787866527986
755151146.0000000000000000	-2910512.7743647778406739	-5387782.5755826383829117	2790418.4598635784350336	-2480.7275407381685000	-2258.5943842844221763	-6926.6768207176874057
755151156.0000000000000000	-2935129.1315444763749838	-5410015.6094419760629535	2720970.1485376805067062	-2442.4900858624991997	-2187.9636504891404911	-6962.8337168388907230
755151166.0000000000000000	-2959361.5082682319916785	-5431540.8893414000049233	2651164.8281108611263335	-2403.9322904540131276	-2117.0451447014911537	-6998.0778477591447881
755151176.0000000000000000	-2983206.7264311928302050	-5452355.5842008432373405	2581011.6498273313045502	-2365.0592218871070145	-2045.8482015754773329	-7032.4045153043480241
755151186.0000000000000000	-3006661.6588194975629449	-5472456.9564851233735681	2510519.8113037934526801	-2325.8759908720376188	-1974.3821952196728944	-7065.8091432751061802
755151196.0000000000000000	-3029723.2295402148738503	-5491842.3625920433551073	2439698.5553059806115925	-2286.3877507695842723	-1902.6565379070841573	-7098.2872781866772129
755151206.0000000000000000	-3052388.4144443855620921	-5510509.2532275486737490	2368557.1685178838670254	-2246.5996968970953276	-1830.6806787755165260	-7129.8345899908617866
755151216.0000000000000000	-3074654.2415430834516883	-5528455.1737678358331323	2297104.9803038546815515	-2206.5170658260226446	-1758.4641025186806473	-7160.4468727795392624
755151226.0000000000000000	-3096517.7914164089597762	-5545677.7646083319559693	2225351.3614637637510896	-2166.1451346710450707	-1686.0163280682868390	-7190.1200454695517692
755151236.0000000000000000	-3117976.1976153319701552	-5562174.7614994449540973	2153305.7229814054444432	-2125.4892203708932357	-1613.3469072673806295	-7218.8501524686453195
755151246.0000000000000000	-3139026.6470563034527004	-5577943.9958690116181970	2080977.5147663401439786	-2084.5546789609884399	-1540.4654235351836178	-7246.6333643221796592
755151256.0000000000000000	-3159666.3804085501469672	-5592983.3951313477009535	2008376.2243893644772470	-2043.3469048380197819	-1467.3814905237090898	-7273.4659783403294568
755151266.0000000000000000	-3179892.6924739787355065	-5607290.9829828245565295	1935511.3758118101395667	-2001.8713300165841247	-1394.1047507664306977	-7299.3444192054903397
755151276.0000000000000000	-3199702.9325596042908728	-5620864.8796838978305459	1862392.5281088680494577	-1960.1334233780228260	-1320.6448743192911479	-7324.2652395596323913
755151286.0000000000000000	-3219094.5048424308188260	-5633703.3023275034502149	1789029.2741871406324208	-1918.1386899115921096	-1247.0115573943437539	-7348.2251205713300806
755151296.0000000000000000	-3238064.8687267038039863	-5645804.5650937594473362	1715431.2394966257270426	-1875.8926699481107789	-1173.2145209863269883	-7371.2208724822121440
755151306.0000000000000000	-3256611.5391934639774263	-5657167.0794908963143826	1641608.0807373407296836	-1833.4009383862348841	-1099.2635094924814894	-7393.2494351325849493
755151316.0000000000000000	-3274732.0871423273347318	-5667789.3545823544263840	1567569.4845607958268374	-1790.6691039115119111	-1025.1682893259235243	-7414.3078784659855955
755151326.0000000000000000	-3292424.1397254187613726	-5677669.9971999842673540	1493325.1662665267940611	-1747.7028082083759273	-950.9386475228953941	-7434.3934030124319179
755151336.0000000000000000	-3309685.3806733936071396	-5686807.7121432889252901	1418884.8684939041268080	-1704.5077251652469386	-876.5843903442222427	-7453.5033403501447538
755151346.0000000000000000	-3326513.5506134727038443	-5695201.3023646548390388	1344258.3599094324745238	-1661.0895600729056696	-802.1153418713081464	-7471.6351535455241901
755151356.0000000000000000	-3342906.4473794326186180	-5702849.6691405167803168	1269455.4338897611014545	-1617.4540488163167993	-727.5413425970114076	-7488.7864375711715184
755151366.0000000000000000	-3358861.9263134789653122	-5709751.8122284058481455	1194485.9072006233036518	-1573.6069570600814131	-652.8722480117446594	-7504.9549197017613551
755151376.0000000000000000	-3374377.9005599441006780	-5715906.8300098357722163	1119359.6186719292309135	-1529.5540794277030727	-578.1179271851506201	-7520.1384598875720258
755151386.0000000000000000	-3389452.3413507482036948	-5721313.9196189893409610	1044086.4278692366788164	-1485.3012386748557674	-503.2882613437084842	-7534.3350511054959497
755151396.0000000000000000	-3404083.2782825618050992	-5725972.3770571574568748	968676.2137618236010894	-1440.8542848568483805	-428.3931424446320761	-7547.5428196873644993
755151406.0000000000000000	-3418268.7995856171473861	-5729881.5972929010167718	893138.8733875928446651	-1396.2190944904816661	-353.4424717464238483	-7559.7600256254218039
755151416.0000000000000000	-3432007.0523841092363000	-5733041.0743479067459702	817484.3205150358844548	-1351.4015697105007803	-278.4461583764532406	-7570.9850628548101668
755151426.0000000000000000	-3445296.2429481358267367	-5735450.4013684997335076	741722.4843024881556630	-1306.4076374208500511	-203.4141178959328613	-7581.2164595129170266
755151436.0000000000000000	-3458134.6369371251203120	-5737109.2706827986985445	665863.3079549063695595	-1261.2432484409364406	-128.3562708626662356	-7590.4528781754743250
755151446.0000000000000000	-3470520.5596347013488412	-5738017.4738434888422489	589916.7473784021567553	-1215.9143766471186154	-53.2825413919470066	-7598.6931160692774938
755151456.0000000000000000	-3482452.3961749426089227	-5738174.9016561927273870	513892.7698327655671164	-1170.4270181096358101	21.7971442840097893	-7605.9361052614367509
755151466.0000000000000000	-3493928.5917599867098033	-5737581.5441934335976839	437801.3525822138180956	-1124.7871902251965821	96.8728592577211742	-7612.1809128250615686
755151476.0000000000000000	-3504947.6518689412623644	-5736237.4907941762357950	361652.4815446011489257	-1079.0009308454511938	171.9346773887893391	-7617.4267409812982805
755151486.0000000000000000	-3515508.1424580584280193	-5734142.9300489434972405	285456.1499393274425529	-1033.0742974015720392	246.9726747465676624	-7621.6729272176580707
755151496.0000000000000000	-3525608.6901521384716034	-5731298.1497705038636923	209222.3569341816182714	-987.0133660251708534	321.9769310527525477	-7624.9189443825734998
755151506.0000000000000000	-3535247.9824271243996918	-5727703.5369501383975148	132961.1062913589703385	-940.8242306657839436	396.9375311235123718	-7627.1644007561462786
755151516.0000000000000000	-3544424.7677838550880551	-5723359.5776994880288839	56682.4050128900707932	-894.5130022051559990	471.8445663107652308	-7628.4090400970490009
755151526.0000000000000000	-3553137.8559129461646080	-5718266.8571779960766435	-19603.7380142800393514	-848.0858075685589483	546.6881359422176274	-7628.6527416655671914
755151536.0000000000000000	-3561386.1178507707081735	-5712426.0595059543848038	-95887.3133733237482375	-801.5487888333815363	621.4583487597748217	-7627.8955202227662085
755151546.0000000000000000	-3569168.4861265118233860	-5705837.9676631791517138	-172158.3124724350054748	-754.9081023352267721	696.1453243559376460	-7626.1375260058002823
755151556.0000000000000000	-3576483.9549002670682967	-5698503.4633733332157135	-248406.7288993674155790	-708.1699177717570137	770.7391946077985949	-7623.3790446793664159
755151566.0000000000000000	-3583331.5800921795889735	-5690423.5269739208742976	-324622.5597753677284345	-661.3404173045254311	845.2301051082536105	-7619.6204972633458965
755151576.0000000000000000	-3589710.4795025782659650	-5681599.2372719850391150	-400795.8071082666865550	-614.4257946590355459	919.6082165940478035	-7614.8624400366634291
755151586.0000000000000000	-3595619.8329231110401452	-5672031.7713855467736721	-476916.4791444899165072	-567.4322542232691831	993.8637063702744854	-7609.1055644174248300
755151596.0000000000000000	-3601058.8822388569824398	-5661722.4045708132907748	-552974.5917197519447654	-520.3660101449250988	1067.9867697309512096	-7602.3506968193960347
755151606.0000000000000000	-3606026.9315214050002396	-5650672.5100352028384805	-628960.1696081967093050	-473.2332854276082230	1141.9676213752991316	-7594.5987984848998167
755151616.0000000000000000	-3610523.3471128912642598	-5638883.5587362330406904	-704863.2478697496699169	-426.0403110262126916	1215.7964968193543882	-7585.8509652942175308
755151626.0000000000000000	-3614547.5577009860426188	-5626357.1191663136705756	-780673.8731954471440986	-378.7933249417380921	1289.4636538025456503	-7576.1084275515995614
755151636.0000000000000000	-3618099.0543848262168467	-5613094.8571235025301576	-856382.1052505088737234	-331.4985713157795999	1362.9593736888748481	-7565.3725497479954356
755151646.0000000000000000	-3621177.3907318948768079	-5599098.5354682775214314	-931978.0180149219231680	-284.1622995249314272	1436.2739628623432964	-7553.6448303006191054
755151656.0000000000000000	-3623782.1828258428722620	-5584370.0138663854449987	-1007451.7011213053483516	-236.7907632753415612	1509.3977541162694251	-7540.9269012694949197
755151666.0000000000000000	-3625913.1093052597716451	-5568911.2485178280621767	-1082793.2611898256000131	-189.3902196976551693	1582.3211080361506902	-7527.2205280511188903
755151676.0000000000000000	-3627569.9113933946937323	-5552724.2918720562011003	-1157992.8231599347200245	-141.9669284425813771	1655.0344143757258735	-7512.5276090493925949
755151686.0000000000000000	-3628752.3929188386537135	-5535811.2923294333741069	-1233040.5316187050193548	-94.5271507773180417	1727.5280934259012611	-7496.8501753239979735
755151696.0000000000000000	-3629460.4203271763399243	-5518174.4939290527254343	-1307926.5521255356725305	-47.0771486830653458	1799.7925973762085050	-7480.1903902163840030
755151706.0000000000000000	-3629693.9226836194284260	-5499816.2360229762271047	-1382641.0725330072455108	0.3768160461415206	1871.8184116684690252	-7462.5505489535498782
755151716.0000000000000000	-3629452.8916666344739497	-5480738.9529369752854109	-1457174.3043036642484367	47.8284827030534458	1943.5960563423477652	-7443.9330782298247868
755151726.0000000000000000	-3628737.3815525849349797	-5460945.1736178603023291	-1531516.4838225073181093	95.2715925650578583	2015.1160873724816156	-7424.3405357668389115
755151736.0000000000000000	-3627547.5091914036311209	-5440437.5212674830108881	-1605657.8737049752380699	142.6998897900355132	2086.3690979968796455	-7403.7756098519075749
755151746.0000000000000000	-3625883.4539733175188303	-5419218.7129634954035282	-1679588.7641002044547349	190.1071223100053089	2157.3457200362936419	-7382.2411188550386214
755151756.0000000000000000	-3623745.4577866480685771	-5397291.5592669667676091	-1753299.4739893535152078	237.4870427223404477	2228.0366252042717861	-7359.7400107248031418
755151766.0000000000000000	-3621133.8249667128548026	-5374658.9638169445097446	-1826780.3524787803180516	284.8334091783429471	2298.4325264076092026	-7336.2753624632987339
755151776.0000000000000000	-3618048.9222358549013734	-5351323.9229120593518019	-1900021.7800878661219031	332.1399862689666520	2368.5241790369191222	-7311.8503795804526817
755151786.0000000000000000	-3614491.1786346305161715	-5327289.5250792773440480	-1973014.1700312802568078	379.4005459074826945	2438.3023822470586310	-7286.4683955279188012
755151796.0000000000000000	-3610461.0854441863484681	-5302558.9506298992782831	-2045747.9694954829756171	426.6088682088848145	2507.7579802271457083	-7260.1328711128226132
755151806.0000000000000000	-3605959.1960998582653701	-5277135.4712029118090868	-2118213.6609092657454312	473.7587423658352463	2576.8818634599169854	-7232.8473938916249608
755151816.0000000000000000	-3600986.1260960320942104	-5251022.4492957983165979	-2190401.7632081322371960	520.8439675209569941	2645.6649699701806639	-7204.6156775443705556
755151826.0000000000000000	-3595542.5528822964988649	-5224223.3377829249948263	-2262302.8330923239700496	567.8583536352799683	2714.0982865621285782	-7175.4415612296061227
755151836.0000000000000000	-3589629.2157509350217879	-5196741.6794216055423021	-2333907.4662783015519381	614.7957223526560711	2782.1728500452786648	-7145.3290089202409945
755151846.0000000000000000	-3583246.9157157926820219	-5168581.1063459664583206	-2405206.2987434891983867	661.6499078599579207	2849.8797484488304690	-7114.2821087206511947
755151856.0000000000000000	-3576396.5153825622983277	-5139745.3395487302914262	-2476190.0079640969634056	708.4147577428851719	2917.2101222242181393	-7082.3050721653071378
755151866.0000000000000000	-3569078.9388105371035635	-5110238.1883510267361999	-2546849.3141458393074572	755.0841338372022165	2984.1551654356612744	-7049.4022334992332617
755151876.0000000000000000	-3561295.1713658734224737	-5080063.5498603647574782	-2617174.9814473688602448	801.6519130752385536	3050.7061269385167179	-7015.5780489405933622
755151886.0000000000000000	-3553046.2595664127729833	-5049225.4084168802946806	-2687157.8191962465643883	848.1119883274860740	3116.8543115452466736	-6980.8370959257135837
755151896.0000000000000000	-3544333.3109181127510965	-5017727.8350279890000820	-2756788.6830972777679563	894.4582692391328465	3182.5910811788244246	-6945.1840723368441104
755151906.0000000000000000	-3535157.4937431397847831	-4985574.9867915650829673	-2826058.4764330382458866	940.6846830613764041	3247.9078560134062172	-6908.6237957129815186
